year,country_count,countries
2000,232,"Africa Eastern and Southern; Africa Western and Central; Angola; Albania; Andorra; Arab World; United Arab Emirates; Argentina; Armenia; Antigua and Barbuda; Australia; Austria; Azerbaijan; Burundi; Belgium; Benin; Burkina Faso; Bangladesh; Bulgaria; Bahrain; Bahamas, The; Bosnia and Herzegovina; Belarus; Belize; Bolivia; Brazil; Barbados; Brunei Darussalam; Bhutan; Botswana; Central African Republic; Canada; Central Europe and the Baltics; Switzerland; Chile; China; Cote d'Ivoire; Cameroon; Congo, Dem. Rep.; Congo, Rep.; Colombia; Comoros; Cabo Verde; Costa Rica; Caribbean small states; Cuba; Cyprus; Czechia; Germany; Djibouti; Dominica; Denmark; Dominican Republic; Algeria; East Asia & Pacific (excluding high income); Early-demographic dividend; East Asia & Pacific; Europe & Central Asia (excluding high income); Europe & Central Asia; Ecuador; Egypt, Arab Rep.; Euro area; Eritrea; Spain; Estonia; Ethiopia; European Union; Fragile and conflict affected situations; Finland; Fiji; France; Micronesia, Fed. Sts.; Gabon; United Kingdom; Georgia; Ghana; Guinea; Gambia, The; Guinea-Bissau; Equatorial Guinea; Greece; Grenada; Guatemala; Guyana; High income; Honduras; Heavily indebted poor countries (HIPC); Croatia; Haiti; Hungary; IBRD only; IDA & IBRD total; IDA total; IDA blend; Indonesia; IDA only; India; Ireland; Iran, Islamic Rep.; Iceland; Israel; Italy; Jamaica; Jordan; Japan; Kazakhstan; Kenya; Kyrgyz Republic; Cambodia; Kiribati; St. Kitts and Nevis; Korea, Rep.; Kuwait; Latin America & Caribbean (excluding high income); Lao PDR; Lebanon; Liberia; Libya; St. Lucia; Latin America & Caribbean; Least developed countries: UN classification; Low income; Sri Lanka; Lower middle income; Low & middle income; Lesotho; Late-demographic dividend; Lithuania; Luxembourg; Latvia; Morocco; Monaco; Moldova; Madagascar; Maldives; Middle East, North Africa, Afghanistan & Pakistan; Mexico; Marshall Islands; Middle income; North Macedonia; Mali; Malta; Myanmar; Middle East, North Africa, Afghanistan & Pakistan (excluding high income); Mongolia; Mozambique; Mauritania; Mauritius; Malawi; Malaysia; North America; Namibia; Niger; Nigeria; Nicaragua; Netherlands; Norway; Nepal; Nauru; New Zealand; OECD members; Oman; Other small states; Pakistan; Panama; Peru; Philippines; Palau; Papua New Guinea; Poland; Pre-demographic dividend; Portugal; Paraguay; West Bank and Gaza; Pacific island small states; Post-demographic dividend; Qatar; Romania; Russian Federation; Rwanda; South Asia; Saudi Arabia; Sudan; Senegal; Singapore; Solomon Islands; Sierra Leone; El Salvador; San Marino; Serbia; Sub-Saharan Africa (excluding high income); Sub-Saharan Africa; Small states; Sao Tome and Principe; Suriname; Slovak Republic; Slovenia; Sweden; Eswatini; Seychelles; Syrian Arab Republic; Chad; East Asia & Pacific (IDA & IBRD countries); Europe & Central Asia (IDA & IBRD countries); Togo; Thailand; Tajikistan; Turkmenistan; Latin America & the Caribbean (IDA & IBRD countries); Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD); Tonga; South Asia (IDA & IBRD); Sub-Saharan Africa (IDA & IBRD countries); Trinidad and Tobago; Tunisia; Turkiye; Tuvalu; Tanzania; Uganda; Ukraine; Upper middle income; Uruguay; United States; Uzbekistan; St. Vincent and the Grenadines; Viet Nam; Vanuatu; World; Samoa; Yemen, Rep.; South Africa; Zambia"
2001,232,"Africa Eastern and Southern; Africa Western and Central; Angola; Albania; Andorra; Arab World; United Arab Emirates; Argentina; Armenia; Antigua and Barbuda; Australia; Austria; Azerbaijan; Burundi; Belgium; Benin; Burkina Faso; Bangladesh; Bulgaria; Bahrain; Bahamas, The; Bosnia and Herzegovina; Belarus; Belize; Bolivia; Brazil; Barbados; Brunei Darussalam; Bhutan; Botswana; Central African Republic; Canada; Central Europe and the Baltics; Switzerland; Chile; China; Cote d'Ivoire; Cameroon; Congo, Dem. Rep.; Congo, Rep.; Colombia; Comoros; Cabo Verde; Costa Rica; Caribbean small states; Cuba; Cyprus; Czechia; Germany; Djibouti; Dominica; Denmark; Dominican Republic; Algeria; East Asia & Pacific (excluding high income); Early-demographic dividend; East Asia & Pacific; Europe & Central Asia (excluding high income); Europe & Central Asia; Ecuador; Egypt, Arab Rep.; Euro area; Eritrea; Spain; Estonia; Ethiopia; European Union; Fragile and conflict affected situations; Finland; Fiji; France; Micronesia, Fed. Sts.; Gabon; United Kingdom; Georgia; Ghana; Guinea; Gambia, The; Guinea-Bissau; Equatorial Guinea; Greece; Grenada; Guatemala; Guyana; High income; Honduras; Heavily indebted poor countries (HIPC); Croatia; Haiti; Hungary; IBRD only; IDA & IBRD total; IDA total; IDA blend; Indonesia; IDA only; India; Ireland; Iran, Islamic Rep.; Iceland; Israel; Italy; Jamaica; Jordan; Japan; Kazakhstan; Kenya; Kyrgyz Republic; Cambodia; Kiribati; St. Kitts and Nevis; Korea, Rep.; Kuwait; Latin America & Caribbean (excluding high income); Lao PDR; Lebanon; Liberia; Libya; St. Lucia; Latin America & Caribbean; Least developed countries: UN classification; Low income; Sri Lanka; Lower middle income; Low & middle income; Lesotho; Late-demographic dividend; Lithuania; Luxembourg; Latvia; Morocco; Monaco; Moldova; Madagascar; Maldives; Middle East, North Africa, Afghanistan & Pakistan; Mexico; Marshall Islands; Middle income; North Macedonia; Mali; Malta; Myanmar; Middle East, North Africa, Afghanistan & Pakistan (excluding high income); Mongolia; Mozambique; Mauritania; Mauritius; Malawi; Malaysia; North America; Namibia; Niger; Nigeria; Nicaragua; Netherlands; Norway; Nepal; Nauru; New Zealand; OECD members; Oman; Other small states; Pakistan; Panama; Peru; Philippines; Palau; Papua New Guinea; Poland; Pre-demographic dividend; Portugal; Paraguay; West Bank and Gaza; Pacific island small states; Post-demographic dividend; Qatar; Romania; Russian Federation; Rwanda; South Asia; Saudi Arabia; Sudan; Senegal; Singapore; Solomon Islands; Sierra Leone; El Salvador; San Marino; Serbia; Sub-Saharan Africa (excluding high income); Sub-Saharan Africa; Small states; Sao Tome and Principe; Suriname; Slovak Republic; Slovenia; Sweden; Eswatini; Seychelles; Syrian Arab Republic; Chad; East Asia & Pacific (IDA & IBRD countries); Europe & Central Asia (IDA & IBRD countries); Togo; Thailand; Tajikistan; Turkmenistan; Latin America & the Caribbean (IDA & IBRD countries); Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD); Tonga; South Asia (IDA & IBRD); Sub-Saharan Africa (IDA & IBRD countries); Trinidad and Tobago; Tunisia; Turkiye; Tuvalu; Tanzania; Uganda; Ukraine; Upper middle income; Uruguay; United States; Uzbekistan; St. Vincent and the Grenadines; Viet Nam; Vanuatu; World; Samoa; Yemen, Rep.; South Africa; Zambia"
2002,233,"Africa Eastern and Southern; Afghanistan; Africa Western and Central; Angola; Albania; Andorra; Arab World; United Arab Emirates; Argentina; Armenia; Antigua and Barbuda; Australia; Austria; Azerbaijan; Burundi; Belgium; Benin; Burkina Faso; Bangladesh; Bulgaria; Bahrain; Bahamas, The; Bosnia and Herzegovina; Belarus; Belize; Bolivia; Brazil; Barbados; Brunei Darussalam; Bhutan; Botswana; Central African Republic; Canada; Central Europe and the Baltics; Switzerland; Chile; China; Cote d'Ivoire; Cameroon; Congo, Dem. Rep.; Congo, Rep.; Colombia; Comoros; Cabo Verde; Costa Rica; Caribbean small states; Cuba; Cyprus; Czechia; Germany; Djibouti; Dominica; Denmark; Dominican Republic; Algeria; East Asia & Pacific (excluding high income); Early-demographic dividend; East Asia & Pacific; Europe & Central Asia (excluding high income); Europe & Central Asia; Ecuador; Egypt, Arab Rep.; Euro area; Eritrea; Spain; Estonia; Ethiopia; European Union; Fragile and conflict affected situations; Finland; Fiji; France; Micronesia, Fed. Sts.; Gabon; United Kingdom; Georgia; Ghana; Guinea; Gambia, The; Guinea-Bissau; Equatorial Guinea; Greece; Grenada; Guatemala; Guyana; High income; Honduras; Heavily indebted poor countries (HIPC); Croatia; Haiti; Hungary; IBRD only; IDA & IBRD total; IDA total; IDA blend; Indonesia; IDA only; India; Ireland; Iran, Islamic Rep.; Iceland; Israel; Italy; Jamaica; Jordan; Japan; Kazakhstan; Kenya; Kyrgyz Republic; Cambodia; Kiribati; St. Kitts and Nevis; Korea, Rep.; Kuwait; Latin America & Caribbean (excluding high income); Lao PDR; Lebanon; Liberia; Libya; St. Lucia; Latin America & Caribbean; Least developed countries: UN classification; Low income; Sri Lanka; Lower middle income; Low & middle income; Lesotho; Late-demographic dividend; Lithuania; Luxembourg; Latvia; Morocco; Monaco; Moldova; Madagascar; Maldives; Middle East, North Africa, Afghanistan & Pakistan; Mexico; Marshall Islands; Middle income; North Macedonia; Mali; Malta; Myanmar; Middle East, North Africa, Afghanistan & Pakistan (excluding high income); Mongolia; Mozambique; Mauritania; Mauritius; Malawi; Malaysia; North America; Namibia; Niger; Nigeria; Nicaragua; Netherlands; Norway; Nepal; Nauru; New Zealand; OECD members; Oman; Other small states; Pakistan; Panama; Peru; Philippines; Palau; Papua New Guinea; Poland; Pre-demographic dividend; Portugal; Paraguay; West Bank and Gaza; Pacific island small states; Post-demographic dividend; Qatar; Romania; Russian Federation; Rwanda; South Asia; Saudi Arabia; Sudan; Senegal; Singapore; Solomon Islands; Sierra Leone; El Salvador; San Marino; Serbia; Sub-Saharan Africa (excluding high income); Sub-Saharan Africa; Small states; Sao Tome and Principe; Suriname; Slovak Republic; Slovenia; Sweden; Eswatini; Seychelles; Syrian Arab Republic; Chad; East Asia & Pacific (IDA & IBRD countries); Europe & Central Asia (IDA & IBRD countries); Togo; Thailand; Tajikistan; Turkmenistan; Latin America & the Caribbean (IDA & IBRD countries); Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD); Tonga; South Asia (IDA & IBRD); Sub-Saharan Africa (IDA & IBRD countries); Trinidad and Tobago; Tunisia; Turkiye; Tuvalu; Tanzania; Uganda; Ukraine; Upper middle income; Uruguay; United States; Uzbekistan; St. Vincent and the Grenadines; Viet Nam; Vanuatu; World; Samoa; Yemen, Rep.; South Africa; Zambia"
2003,235,"Africa Eastern and Southern; Afghanistan; Africa Western and Central; Angola; Albania; Andorra; Arab World; United Arab Emirates; Argentina; Armenia; Antigua and Barbuda; Australia; Austria; Azerbaijan; Burundi; Belgium; Benin; Burkina Faso; Bangladesh; Bulgaria; Bahrain; Bahamas, The; Bosnia and Herzegovina; Belarus; Belize; Bolivia; Brazil; Barbados; Brunei Darussalam; Bhutan; Botswana; Central African Republic; Canada; Central Europe and the Baltics; Switzerland; Chile; China; Cote d'Ivoire; Cameroon; Congo, Dem. Rep.; Congo, Rep.; Colombia; Comoros; Cabo Verde; Costa Rica; Caribbean small states; Cuba; Cyprus; Czechia; Germany; Djibouti; Dominica; Denmark; Dominican Republic; Algeria; East Asia & Pacific (excluding high income); Early-demographic dividend; East Asia & Pacific; Europe & Central Asia (excluding high income); Europe & Central Asia; Ecuador; Egypt, Arab Rep.; Euro area; Eritrea; Spain; Estonia; Ethiopia; European Union; Fragile and conflict affected situations; Finland; Fiji; France; Micronesia, Fed. Sts.; Gabon; United Kingdom; Georgia; Ghana; Guinea; Gambia, The; Guinea-Bissau; Equatorial Guinea; Greece; Grenada; Guatemala; Guyana; High income; Honduras; Heavily indebted poor countries (HIPC); Croatia; Haiti; Hungary; IBRD only; IDA & IBRD total; IDA total; IDA blend; Indonesia; IDA only; India; Ireland; Iran, Islamic Rep.; Iraq; Iceland; Israel; Italy; Jamaica; Jordan; Japan; Kazakhstan; Kenya; Kyrgyz Republic; Cambodia; Kiribati; St. Kitts and Nevis; Korea, Rep.; Kuwait; Latin America & Caribbean (excluding high income); Lao PDR; Lebanon; Liberia; Libya; St. Lucia; Latin America & Caribbean; Least developed countries: UN classification; Low income; Sri Lanka; Lower middle income; Low & middle income; Lesotho; Late-demographic dividend; Lithuania; Luxembourg; Latvia; Morocco; Monaco; Moldova; Madagascar; Maldives; Middle East, North Africa, Afghanistan & Pakistan; Mexico; Marshall Islands; Middle income; North Macedonia; Mali; Malta; Myanmar; Middle East, North Africa, Afghanistan & Pakistan (excluding high income); Mongolia; Mozambique; Mauritania; Mauritius; Malawi; Malaysia; North America; Namibia; Niger; Nigeria; Nicaragua; Netherlands; Norway; Nepal; Nauru; New Zealand; OECD members; Oman; Other small states; Pakistan; Panama; Peru; Philippines; Palau; Papua New Guinea; Poland; Pre-demographic dividend; Portugal; Paraguay; West Bank and Gaza; Pacific island small states; Post-demographic dividend; Qatar; Romania; Russian Federation; Rwanda; South Asia; Saudi Arabia; Sudan; Senegal; Singapore; Solomon Islands; Sierra Leone; El Salvador; San Marino; Serbia; Sub-Saharan Africa (excluding high income); Sub-Saharan Africa; Small states; Sao Tome and Principe; Suriname; Slovak Republic; Slovenia; Sweden; Eswatini; Seychelles; Syrian Arab Republic; Chad; East Asia & Pacific (IDA & IBRD countries); Europe & Central Asia (IDA & IBRD countries); Togo; Thailand; Tajikistan; Turkmenistan; Latin America & the Caribbean (IDA & IBRD countries); Timor-Leste; Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD); Tonga; South Asia (IDA & IBRD); Sub-Saharan Africa (IDA & IBRD countries); Trinidad and Tobago; Tunisia; Turkiye; Tuvalu; Tanzania; Uganda; Ukraine; Upper middle income; Uruguay; United States; Uzbekistan; St. Vincent and the Grenadines; Viet Nam; Vanuatu; World; Samoa; Yemen, Rep.; South Africa; Zambia"
2004,235,"Africa Eastern and Southern; Afghanistan; Africa Western and Central; Angola; Albania; Andorra; Arab World; United Arab Emirates; Argentina; Armenia; Antigua and Barbuda; Australia; Austria; Azerbaijan; Burundi; Belgium; Benin; Burkina Faso; Bangladesh; Bulgaria; Bahrain; Bahamas, The; Bosnia and Herzegovina; Belarus; Belize; Bolivia; Brazil; Barbados; Brunei Darussalam; Bhutan; Botswana; Central African Republic; Canada; Central Europe and the Baltics; Switzerland; Chile; China; Cote d'Ivoire; Cameroon; Congo, Dem. Rep.; Congo, Rep.; Colombia; Comoros; Cabo Verde; Costa Rica; Caribbean small states; Cuba; Cyprus; Czechia; Germany; Djibouti; Dominica; Denmark; Dominican Republic; Algeria; East Asia & Pacific (excluding high income); Early-demographic dividend; East Asia & Pacific; Europe & Central Asia (excluding high income); Europe & Central Asia; Ecuador; Egypt, Arab Rep.; Euro area; Eritrea; Spain; Estonia; Ethiopia; European Union; Fragile and conflict affected situations; Finland; Fiji; France; Micronesia, Fed. Sts.; Gabon; United Kingdom; Georgia; Ghana; Guinea; Gambia, The; Guinea-Bissau; Equatorial Guinea; Greece; Grenada; Guatemala; Guyana; High income; Honduras; Heavily indebted poor countries (HIPC); Croatia; Haiti; Hungary; IBRD only; IDA & IBRD total; IDA total; IDA blend; Indonesia; IDA only; India; Ireland; Iran, Islamic Rep.; Iraq; Iceland; Israel; Italy; Jamaica; Jordan; Japan; Kazakhstan; Kenya; Kyrgyz Republic; Cambodia; Kiribati; St. Kitts and Nevis; Korea, Rep.; Kuwait; Latin America & Caribbean (excluding high income); Lao PDR; Lebanon; Liberia; Libya; St. Lucia; Latin America & Caribbean; Least developed countries: UN classification; Low income; Sri Lanka; Lower middle income; Low & middle income; Lesotho; Late-demographic dividend; Lithuania; Luxembourg; Latvia; Morocco; Monaco; Moldova; Madagascar; Maldives; Middle East, North Africa, Afghanistan & Pakistan; Mexico; Marshall Islands; Middle income; North Macedonia; Mali; Malta; Myanmar; Middle East, North Africa, Afghanistan & Pakistan (excluding high income); Mongolia; Mozambique; Mauritania; Mauritius; Malawi; Malaysia; North America; Namibia; Niger; Nigeria; Nicaragua; Netherlands; Norway; Nepal; Nauru; New Zealand; OECD members; Oman; Other small states; Pakistan; Panama; Peru; Philippines; Palau; Papua New Guinea; Poland; Pre-demographic dividend; Portugal; Paraguay; West Bank and Gaza; Pacific island small states; Post-demographic dividend; Qatar; Romania; Russian Federation; Rwanda; South Asia; Saudi Arabia; Sudan; Senegal; Singapore; Solomon Islands; Sierra Leone; El Salvador; San Marino; Serbia; Sub-Saharan Africa (excluding high income); Sub-Saharan Africa; Small states; Sao Tome and Principe; Suriname; Slovak Republic; Slovenia; Sweden; Eswatini; Seychelles; Syrian Arab Republic; Chad; East Asia & Pacific (IDA & IBRD countries); Europe & Central Asia (IDA & IBRD countries); Togo; Thailand; Tajikistan; Turkmenistan; Latin America & the Caribbean (IDA & IBRD countries); Timor-Leste; Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD); Tonga; South Asia (IDA & IBRD); Sub-Saharan Africa (IDA & IBRD countries); Trinidad and Tobago; Tunisia; Turkiye; Tuvalu; Tanzania; Uganda; Ukraine; Upper middle income; Uruguay; United States; Uzbekistan; St. Vincent and the Grenadines; Viet Nam; Vanuatu; World; Samoa; Yemen, Rep.; South Africa; Zambia"
2005,235,"Africa Eastern and Southern; Afghanistan; Africa Western and Central; Angola; Albania; Andorra; Arab World; United Arab Emirates; Argentina; Armenia; Antigua and Barbuda; Australia; Austria; Azerbaijan; Burundi; Belgium; Benin; Burkina Faso; Bangladesh; Bulgaria; Bahrain; Bahamas, The; Bosnia and Herzegovina; Belarus; Belize; Bolivia; Brazil; Barbados; Brunei Darussalam; Bhutan; Botswana; Central African Republic; Canada; Central Europe and the Baltics; Switzerland; Chile; China; Cote d'Ivoire; Cameroon; Congo, Dem. Rep.; Congo, Rep.; Colombia; Comoros; Cabo Verde; Costa Rica; Caribbean small states; Cuba; Cyprus; Czechia; Germany; Djibouti; Dominica; Denmark; Dominican Republic; Algeria; East Asia & Pacific (excluding high income); Early-demographic dividend; East Asia & Pacific; Europe & Central Asia (excluding high income); Europe & Central Asia; Ecuador; Egypt, Arab Rep.; Euro area; Eritrea; Spain; Estonia; Ethiopia; European Union; Fragile and conflict affected situations; Finland; Fiji; France; Micronesia, Fed. Sts.; Gabon; United Kingdom; Georgia; Ghana; Guinea; Gambia, The; Guinea-Bissau; Equatorial Guinea; Greece; Grenada; Guatemala; Guyana; High income; Honduras; Heavily indebted poor countries (HIPC); Croatia; Haiti; Hungary; IBRD only; IDA & IBRD total; IDA total; IDA blend; Indonesia; IDA only; India; Ireland; Iran, Islamic Rep.; Iraq; Iceland; Israel; Italy; Jamaica; Jordan; Japan; Kazakhstan; Kenya; Kyrgyz Republic; Cambodia; Kiribati; St. Kitts and Nevis; Korea, Rep.; Kuwait; Latin America & Caribbean (excluding high income); Lao PDR; Lebanon; Liberia; Libya; St. Lucia; Latin America & Caribbean; Least developed countries: UN classification; Low income; Sri Lanka; Lower middle income; Low & middle income; Lesotho; Late-demographic dividend; Lithuania; Luxembourg; Latvia; Morocco; Monaco; Moldova; Madagascar; Maldives; Middle East, North Africa, Afghanistan & Pakistan; Mexico; Marshall Islands; Middle income; North Macedonia; Mali; Malta; Myanmar; Middle East, North Africa, Afghanistan & Pakistan (excluding high income); Mongolia; Mozambique; Mauritania; Mauritius; Malawi; Malaysia; North America; Namibia; Niger; Nigeria; Nicaragua; Netherlands; Norway; Nepal; Nauru; New Zealand; OECD members; Oman; Other small states; Pakistan; Panama; Peru; Philippines; Palau; Papua New Guinea; Poland; Pre-demographic dividend; Portugal; Paraguay; West Bank and Gaza; Pacific island small states; Post-demographic dividend; Qatar; Romania; Russian Federation; Rwanda; South Asia; Saudi Arabia; Sudan; Senegal; Singapore; Solomon Islands; Sierra Leone; El Salvador; San Marino; Serbia; Sub-Saharan Africa (excluding high income); Sub-Saharan Africa; Small states; Sao Tome and Principe; Suriname; Slovak Republic; Slovenia; Sweden; Eswatini; Seychelles; Syrian Arab Republic; Chad; East Asia & Pacific (IDA & IBRD countries); Europe & Central Asia (IDA & IBRD countries); Togo; Thailand; Tajikistan; Turkmenistan; Latin America & the Caribbean (IDA & IBRD countries); Timor-Leste; Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD); Tonga; South Asia (IDA & IBRD); Sub-Saharan Africa (IDA & IBRD countries); Trinidad and Tobago; Tunisia; Turkiye; Tuvalu; Tanzania; Uganda; Ukraine; Upper middle income; Uruguay; United States; Uzbekistan; St. Vincent and the Grenadines; Viet Nam; Vanuatu; World; Samoa; Yemen, Rep.; South Africa; Zambia"
2006,235,"Africa Eastern and Southern; Afghanistan; Africa Western and Central; Angola; Albania; Andorra; Arab World; United Arab Emirates; Argentina; Armenia; Antigua and Barbuda; Australia; Austria; Azerbaijan; Burundi; Belgium; Benin; Burkina Faso; Bangladesh; Bulgaria; Bahrain; Bahamas, The; Bosnia and Herzegovina; Belarus; Belize; Bolivia; Brazil; Barbados; Brunei Darussalam; Bhutan; Botswana; Central African Republic; Canada; Central Europe and the Baltics; Switzerland; Chile; China; Cote d'Ivoire; Cameroon; Congo, Dem. Rep.; Congo, Rep.; Colombia; Comoros; Cabo Verde; Costa Rica; Caribbean small states; Cuba; Cyprus; Czechia; Germany; Djibouti; Dominica; Denmark; Dominican Republic; Algeria; East Asia & Pacific (excluding high income); Early-demographic dividend; East Asia & Pacific; Europe & Central Asia (excluding high income); Europe & Central Asia; Ecuador; Egypt, Arab Rep.; Euro area; Eritrea; Spain; Estonia; Ethiopia; European Union; Fragile and conflict affected situations; Finland; Fiji; France; Micronesia, Fed. Sts.; Gabon; United Kingdom; Georgia; Ghana; Guinea; Gambia, The; Guinea-Bissau; Equatorial Guinea; Greece; Grenada; Guatemala; Guyana; High income; Honduras; Heavily indebted poor countries (HIPC); Croatia; Haiti; Hungary; IBRD only; IDA & IBRD total; IDA total; IDA blend; Indonesia; IDA only; India; Ireland; Iran, Islamic Rep.; Iraq; Iceland; Israel; Italy; Jamaica; Jordan; Japan; Kazakhstan; Kenya; Kyrgyz Republic; Cambodia; Kiribati; St. Kitts and Nevis; Korea, Rep.; Kuwait; Latin America & Caribbean (excluding high income); Lao PDR; Lebanon; Liberia; Libya; St. Lucia; Latin America & Caribbean; Least developed countries: UN classification; Low income; Sri Lanka; Lower middle income; Low & middle income; Lesotho; Late-demographic dividend; Lithuania; Luxembourg; Latvia; Morocco; Monaco; Moldova; Madagascar; Maldives; Middle East, North Africa, Afghanistan & Pakistan; Mexico; Marshall Islands; Middle income; North Macedonia; Mali; Malta; Myanmar; Middle East, North Africa, Afghanistan & Pakistan (excluding high income); Mongolia; Mozambique; Mauritania; Mauritius; Malawi; Malaysia; North America; Namibia; Niger; Nigeria; Nicaragua; Netherlands; Norway; Nepal; Nauru; New Zealand; OECD members; Oman; Other small states; Pakistan; Panama; Peru; Philippines; Palau; Papua New Guinea; Poland; Pre-demographic dividend; Portugal; Paraguay; West Bank and Gaza; Pacific island small states; Post-demographic dividend; Qatar; Romania; Russian Federation; Rwanda; South Asia; Saudi Arabia; Sudan; Senegal; Singapore; Solomon Islands; Sierra Leone; El Salvador; San Marino; Serbia; Sub-Saharan Africa (excluding high income); Sub-Saharan Africa; Small states; Sao Tome and Principe; Suriname; Slovak Republic; Slovenia; Sweden; Eswatini; Seychelles; Syrian Arab Republic; Chad; East Asia & Pacific (IDA & IBRD countries); Europe & Central Asia (IDA & IBRD countries); Togo; Thailand; Tajikistan; Turkmenistan; Latin America & the Caribbean (IDA & IBRD countries); Timor-Leste; Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD); Tonga; South Asia (IDA & IBRD); Sub-Saharan Africa (IDA & IBRD countries); Trinidad and Tobago; Tunisia; Turkiye; Tuvalu; Tanzania; Uganda; Ukraine; Upper middle income; Uruguay; United States; Uzbekistan; St. Vincent and the Grenadines; Viet Nam; Vanuatu; World; Samoa; Yemen, Rep.; South Africa; Zambia"
2007,235,"Africa Eastern and Southern; Afghanistan; Africa Western and Central; Angola; Albania; Andorra; Arab World; United Arab Emirates; Argentina; Armenia; Antigua and Barbuda; Australia; Austria; Azerbaijan; Burundi; Belgium; Benin; Burkina Faso; Bangladesh; Bulgaria; Bahrain; Bahamas, The; Bosnia and Herzegovina; Belarus; Belize; Bolivia; Brazil; Barbados; Brunei Darussalam; Bhutan; Botswana; Central African Republic; Canada; Central Europe and the Baltics; Switzerland; Chile; China; Cote d'Ivoire; Cameroon; Congo, Dem. Rep.; Congo, Rep.; Colombia; Comoros; Cabo Verde; Costa Rica; Caribbean small states; Cuba; Cyprus; Czechia; Germany; Djibouti; Dominica; Denmark; Dominican Republic; Algeria; East Asia & Pacific (excluding high income); Early-demographic dividend; East Asia & Pacific; Europe & Central Asia (excluding high income); Europe & Central Asia; Ecuador; Egypt, Arab Rep.; Euro area; Eritrea; Spain; Estonia; Ethiopia; European Union; Fragile and conflict affected situations; Finland; Fiji; France; Micronesia, Fed. Sts.; Gabon; United Kingdom; Georgia; Ghana; Guinea; Gambia, The; Guinea-Bissau; Equatorial Guinea; Greece; Grenada; Guatemala; Guyana; High income; Honduras; Heavily indebted poor countries (HIPC); Croatia; Haiti; Hungary; IBRD only; IDA & IBRD total; IDA total; IDA blend; Indonesia; IDA only; India; Ireland; Iran, Islamic Rep.; Iraq; Iceland; Israel; Italy; Jamaica; Jordan; Japan; Kazakhstan; Kenya; Kyrgyz Republic; Cambodia; Kiribati; St. Kitts and Nevis; Korea, Rep.; Kuwait; Latin America & Caribbean (excluding high income); Lao PDR; Lebanon; Liberia; Libya; St. Lucia; Latin America & Caribbean; Least developed countries: UN classification; Low income; Sri Lanka; Lower middle income; Low & middle income; Lesotho; Late-demographic dividend; Lithuania; Luxembourg; Latvia; Morocco; Monaco; Moldova; Madagascar; Maldives; Middle East, North Africa, Afghanistan & Pakistan; Mexico; Marshall Islands; Middle income; North Macedonia; Mali; Malta; Myanmar; Middle East, North Africa, Afghanistan & Pakistan (excluding high income); Mongolia; Mozambique; Mauritania; Mauritius; Malawi; Malaysia; North America; Namibia; Niger; Nigeria; Nicaragua; Netherlands; Norway; Nepal; Nauru; New Zealand; OECD members; Oman; Other small states; Pakistan; Panama; Peru; Philippines; Palau; Papua New Guinea; Poland; Pre-demographic dividend; Portugal; Paraguay; West Bank and Gaza; Pacific island small states; Post-demographic dividend; Qatar; Romania; Russian Federation; Rwanda; South Asia; Saudi Arabia; Sudan; Senegal; Singapore; Solomon Islands; Sierra Leone; El Salvador; San Marino; Serbia; Sub-Saharan Africa (excluding high income); Sub-Saharan Africa; Small states; Sao Tome and Principe; Suriname; Slovak Republic; Slovenia; Sweden; Eswatini; Seychelles; Syrian Arab Republic; Chad; East Asia & Pacific (IDA & IBRD countries); Europe & Central Asia (IDA & IBRD countries); Togo; Thailand; Tajikistan; Turkmenistan; Latin America & the Caribbean (IDA & IBRD countries); Timor-Leste; Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD); Tonga; South Asia (IDA & IBRD); Sub-Saharan Africa (IDA & IBRD countries); Trinidad and Tobago; Tunisia; Turkiye; Tuvalu; Tanzania; Uganda; Ukraine; Upper middle income; Uruguay; United States; Uzbekistan; St. Vincent and the Grenadines; Viet Nam; Vanuatu; World; Samoa; Yemen, Rep.; South Africa; Zambia"
