Country Name,Country Code,Year,DEA_Efficiency,FPE,CHE_PPP,GGHE_pct
Cyprus,CYP,2009,0.20800188226997166,83.95,2221.2153603373,6.12379742
Czechia,CZE,2009,0.11347396631816564,97.81,2015.82280237493,13.54469585
Spain,ESP,2009,0.08612536059410933,94.46,2955.29403383697,14.7896204
Georgia,GEO,2009,0.21647221511809767,73.94,671.538278027402,5.88417959
Croatia,HRV,2009,0.09422816542689172,97.54,1632.66807796462,13.51784134
Indonesia,IDN,2009,0.30081709691383357,96.5,221.317461135779,5.41294384
India,IND,2009,0.5041878421387462,86.03,137.832924244441,3.1219337
Ireland,IRL,2009,0.0736198262174045,94.41,4377.33388396938,17.30187988
"Iran, Islamic Rep.",IRN,2009,0.10291304286387051,86.28,1019.30810861941,12.3770647
Israel,ISR,2009,0.12737771822895028,87.63,2005.12422766386,9.99987602
Kazakhstan,KAZ,2009,0.12728004992502367,97.35,604.017205076549,11.36352253
Kyrgyz Republic,KGZ,2009,0.1980755484058601,96.03,213.318574250138,10.6962328
Cambodia,KHM,2009,0.3076819679957792,81.23,180.060072048816,5.96768332
"Korea, Rep.",KOR,2009,0.12626508679334422,87.89,1774.55079351671,10.08799362
Sri Lanka,LKA,2009,0.2114815945860123,95.31,307.323766913595,7.83871508
Latvia,LVA,2009,0.158010804284598,84.53999999999999,1027.84755532368,8.06122971
Moldova,MDA,2009,0.12512722779010854,83.47,539.448048941415,12.87592316
Maldives,MDV,2009,0.08090015209975415,80.17,1246.25421091543,15.74485779
North Macedonia,MKD,2009,0.1124320791537357,94.73,715.295820862808,12.19207191
Mali,MLI,2009,0.6348173872208208,95.59,85.4614217296957,2.92606354
Mongolia,MNG,2009,0.23762026685406817,98.16,320.582945927231,8.74871159
Namibia,NAM,2009,0.22522750399221478,98.78,790.02046121138,13.49217892
Nigeria,NGA,2009,0.42121520775224147,75.23,167.29287939511,3.69395757
Nicaragua,NIC,2009,0.12845511145953734,83.82,298.184161231995,16.76971817
Peru,PER,2009,0.14356353930920118,89.36,446.02163620985,11.67159462
Philippines,PHL,2009,0.26942956183355293,95.5,214.775827535002,6.64473581
Poland,POL,2009,0.12133369606267122,85.6,1267.95639009306,10.49800205
West Bank and Gaza,PSE,2009,0.18773390557813907,91.11,381.552064533282,8.17275143
Romania,ROU,2009,0.12193723694813216,87.85,874.741534913346,10.44604111
Sudan,SDN,2009,0.15530225602917053,81.64,238.635902014846,14.01954556
Serbia,SRB,2009,0.09456475484681247,91.7,1169.15938066497,13.46972656
Slovak Republic,SVK,2009,0.09666338024484054,95.52,1835.70926035238,13.17728996
Thailand,THA,2009,0.1409446651846506,96.78,433.026646176125,12.45869255
Tajikistan,TJK,2009,0.4121210733179775,84.62,127.116609488583,4.59137583
Turkiye,TUR,2009,0.10721361785862983,96.41,843.466123168682,11.8805933
Uganda,UGA,2009,0.31083664742498057,83.23,117.703625454614,7.03290558
Ukraine,UKR,2009,0.16488390577428322,93.17,508.99051432093,7.91855955
United States,USA,2009,0.06989018926416589,95.3,7614.82434448835,18.22518158
Armenia,ARM,2010,0.19790923914819403,82.48,680.693748561581,6.43608856
Bangladesh,BGD,2010,0.5077760513890415,85.78,64.837141432994,4.43941641
Bulgaria,BGR,2010,0.11739780275324647,87.16,1057.35085846301,10.84995937
Belarus,BLR,2010,0.14665670637338285,95.56,867.113271693257,8.68532658
Switzerland,CHE,2010,0.12420386921523456,91.85,5437.63100515866,10.25540829
Czechia,CZE,2010,0.1298780908494363,98.05,2108.1628537198,14.69500732
Germany,DEU,2010,0.1494605614323308,98.47,4301.94597121756,17.12050629
Denmark,DNK,2010,0.08062094723032129,97.07,4560.71864377435,15.79938507
Spain,ESP,2010,0.08637625097173379,94.3,2922.45425954828,14.74666214
Estonia,EST,2010,0.10710199115422236,91.21000000000001,1423.47459356654,11.89297581
United Kingdom,GBR,2010,0.12521509982719584,98.27,3571.77385068927,17.96255302
Georgia,GEO,2010,0.20700131554639867,75.03999999999999,676.195197328827,6.15339756
"Gambia, The",GMB,2010,0.6313648985715181,99.39,93.3813316866521,6.30897522
Guinea-Bissau,GNB,2010,0.7614767497492508,93.74,66.7221573057338,2.52350521
Greece,GRC,2010,0.10200919943289082,85.36,2678.7488914962,12.48673058
Croatia,HRV,2010,0.09246540727819866,97.2,1599.12012876857,13.77554512
Indonesia,IDN,2010,0.3474200144729091,96.55,233.134813024442,3.91489625
"Iran, Islamic Rep.",IRN,2010,0.10170884137609755,86.28,1109.26115388183,12.52360535
Israel,ISR,2010,0.11956977367471469,90.28999999999999,2096.7344661811,10.65287113
Italy,ITA,2010,0.09105753274301132,90.71000000000001,3112.51426490727,13.98853397
Jordan,JOR,2010,0.09297575428558723,97.71,769.363913439253,17.02058601
Japan,JPN,2010,0.06727743421322308,90.9,3199.56734792397,18.93296623
Kazakhstan,KAZ,2010,0.16201715186876675,96.63,510.116936342919,8.20522785
"Korea, Rep.",KOR,2010,0.11283531927595485,87.3,1948.68754817183,11.28867626
Lesotho,LSO,2010,0.27910968406459624,95.49,165.19003187928,7.1979928
Luxembourg,LUX,2010,0.0934932062087441,96.62,6078.01598552864,13.62410641
Latvia,LVA,2010,0.15936097235629565,82.82,1067.80755544591,7.99293184
Moldova,MDA,2010,0.12299326633734804,81.89,520.440903516068,13.62691975
Madagascar,MDG,2010,0.33979809393774996,98.36,68.7674458693313,15.20979691
Mexico,MEX,2010,0.12235558293158189,97.12,873.354024114533,10.41032505
North Macedonia,MKD,2010,0.10729451568954622,92.12,763.919647502593,12.50852871
Mongolia,MNG,2010,0.37046978496325217,98.67,285.487478792189,7.74286652
Malawi,MWI,2010,0.5591785793815642,98.36,72.5293167596143,5.77464294
Nigeria,NGA,2010,0.5221913686034204,81.13,149.82187000862,2.70293093
Pakistan,PAK,2010,0.632546275594673,96.96,91.9802917277889,2.88974142
Peru,PER,2010,0.14174252647160324,88.7,462.356126766327,11.6243124
Poland,POL,2010,0.12760531291016874,86.53999999999999,1351.69377197768,9.98204041
West Bank and Gaza,PSE,2010,0.18215465962163815,93.96,337.289202306835,9.46368885
Romania,ROU,2010,0.11128204754417723,87.74,976.408782791312,11.44624329
Russian Federation,RUS,2010,0.14821807620028643,96.2,1083.14717603532,8.59383297
Sao Tome and Principe,STP,2010,0.8770594855073488,99.14,158.173156785954,4.10028458
Slovak Republic,SVK,2010,0.0960074118159608,96.22,1947.52381787727,13.26732349
Slovenia,SVN,2010,0.10334367152948885,95.41,2384.84009606316,12.32549
Thailand,THA,2010,0.14738509901989907,97.23,438.416635712583,11.56414127
Tunisia,TUN,2010,0.11922030337062568,83.31,592.09388729777,13.03182125
Turkiye,TUR,2010,0.11540125172840406,96.16,868.316172682507,11.03767395
Ukraine,UKR,2010,0.16982355828051143,93.09,554.799896827547,7.50049877
Viet Nam,VNM,2010,0.20940484901493106,88.68,273.312143054933,8.6057291
Zambia,ZMB,2010,0.5187352692618278,99.71,128.06586443791,8.63391781
Armenia,ARM,2011,0.1900847088384055,87.2,740.428516428546,6.70101976
Benin,BEN,2011,0.5040758450931526,93.33,67.914803193234,4.4236145
Bosnia and Herzegovina,BIH,2011,0.09519791660465761,91.44,918.466395434662,13.38013935
Belarus,BLR,2011,0.16618091197345913,95.37,806.445500593522,7.66490793
Switzerland,CHE,2011,0.12131058650445566,90.81,5807.66330768651,10.50000191
Chile,CHL,2011,0.09091473349304503,88.65,1368.16889903117,14.01050568
"Congo, Rep.",COG,2011,0.7124434682130648,95.42,90.6888917254084,2.33683133
Czechia,CZE,2011,0.11896221299715405,97.95,2186.79021824358,14.7419138
Ecuador,ECU,2011,0.15991471714856048,81.63,645.234484268013,7.96525431
Spain,ESP,2011,0.08725245478913121,94.34,2955.81044047874,14.59857368
Ethiopia,ETH,2011,0.9999999999999942,98.12,49.0745651893731,2.09114432
Georgia,GEO,2011,0.25264718176329337,76.03,655.431030154597,5.04166079
Guatemala,GTM,2011,0.13410950842668382,90.64,409.439636459184,13.75957489
Indonesia,IDN,2011,0.3214524818174668,96.13,267.164669784463,3.96251845
India,IND,2011,0.4721722301305079,82.09,144.61488083058,3.38130069
"Iran, Islamic Rep.",IRN,2011,0.10593730586746461,85.88,1127.31973113408,12.02372837
Israel,ISR,2011,0.1196087496672203,88.82,2215.29927023316,10.64939976
Japan,JPN,2011,0.05871856020772344,90.8,3790.28761643492,21.69265366
Kazakhstan,KAZ,2011,0.24137219183160957,98.17,524.635376244032,8.67686558
"Korea, Rep.",KOR,2011,0.11526493172598128,87.72,2036.70051672296,11.05072784
Latvia,LVA,2011,0.14853678297834144,81.4,1093.86833709592,8.57539368
Moldova,MDA,2011,0.1277861977755868,84.37,505.158272894344,13.03699017
Mali,MLI,2011,0.7019666355848659,97.44,69.0869406398731,2.94121718
Montenegro,MNE,2011,0.1187023487485923,90.69,1130.10461553542,10.73071766
Mongolia,MNG,2011,0.39467035658175176,98.25,322.557747961667,5.62042999
Niger,NER,2011,0.3776698492334341,93.37,51.7689400933368,8.29973888
Pakistan,PAK,2011,0.6902106769546946,96.24,86.5621016605373,2.54319167
Peru,PER,2011,0.14002245606238928,88.77,472.072171711646,11.69203568
Poland,POL,2011,0.126687232704948,86.1,1424.48794440508,10.05437851
Portugal,PRT,2011,0.10164865858774522,81.62,2601.13011709974,12.53102016
Paraguay,PRY,2011,0.10170158937444378,89.46000000000001,666.169031873887,15.79585648
Romania,ROU,2011,0.1439914676602363,86.98,839.334375104012,8.84608936
Russian Federation,RUS,2011,0.141032785629228,96.09,1084.95908851364,9.03166866
Senegal,SEN,2011,0.3800769369845051,96.67,113.148288681585,5.62811661
Sierra Leone,SLE,2011,0.3660168418076449,62.91,133.202480055863,5.35433006
Chad,TCD,2011,0.5783401704691398,91.31,68.2025976259662,3.68802667
Togo,TGO,2011,0.4101838496767265,88.88,70.9298014883072,5.66925287
Thailand,THA,2011,0.13598730400826822,97.8,471.989452248536,12.84227848
Turkiye,TUR,2011,0.11351539311868508,96.65,911.680488963861,11.22104549
Tanzania,TZA,2011,0.32706533988535724,94.36,107.659844048477,6.76211929
Ukraine,UKR,2011,0.1699977851305079,92.99,599.452240979614,7.49281168
United States,USA,2011,0.06729778016029003,95.28,8015.78094831055,18.92724228
Albania,ALB,2012,0.1464540366156054,83.28,646.010453356754,8.69734573
Armenia,ARM,2012,0.18091263124772666,86.1,845.259885596716,7.04075432
Belarus,BLR,2012,0.14385420146841393,94.27,948.564247815388,8.85453033
Bhutan,BTN,2012,0.25290433688130093,95.99,262.178395609454,6.45828485
Switzerland,CHE,2012,0.11723878800201823,90.61,6141.69828106055,10.86467552
"Congo, Dem. Rep.",COD,2012,0.929327724581542,95.18,20.8689555172552,3.87759209
Costa Rica,CRI,2012,0.05390195805474884,92.18,1153.18506189664,31.73282051
Czechia,CZE,2012,0.1165884241067751,97.9,2222.76234717878,14.37806797
Djibouti,DJI,2012,0.3586648061847255,97.75,118.531318557967,7.13329363
"Egypt, Arab Rep.",EGY,2012,0.2904543875922225,73.8,487.155387906785,4.38540936
Spain,ESP,2012,0.0954068991763727,94.37,2935.21069675129,13.35083103
Finland,FIN,2012,0.09243606644699157,93.72,3918.01100832372,13.77991772
Georgia,GEO,2012,0.2313401857460452,76.69,776.949362323195,5.50601006
Ghana,GHA,2012,0.2968898038412793,98.52,196.590909302413,8.9727478
Guinea,GIN,2012,0.7627382359504964,93.03,60.6597939264606,2.63003397
Haiti,HTI,2012,0.5017544531803951,90.57,157.489333218941,2.78391457
Indonesia,IDN,2012,0.3127057739029352,96.55,277.738478849921,4.07335424
"Iran, Islamic Rep.",IRN,2012,0.08382826107349625,86.13,999.486134484079,15.60608864
Iraq,IRQ,2012,0.5414813470855652,96.3,387.9416074278,2.3523643
Israel,ISR,2012,0.11791012121423246,89.42,2344.71563857451,10.80281639
Japan,JPN,2012,0.057313391151285316,90.7,4003.80479205547,22.22449875
Kazakhstan,KAZ,2012,0.2085978407119831,98.09,648.977936893201,9.44636345
"Korea, Rep.",KOR,2012,0.11598170941592408,87.66,2114.10783410827,10.98243332
Lebanon,LBN,2012,0.1263729419333503,73.4,1129.16517099988,10.07938385
Sri Lanka,LKA,2012,0.19952964050530797,94.22,338.898230427522,8.06339073
Luxembourg,LUX,2012,0.12028808776711478,96.41,5175.36534085332,10.58925629
Latvia,LVA,2012,0.15152938648930925,82.23,1146.00607319404,8.40603542
Moldova,MDA,2012,0.1235717050797677,83.69,538.928364491218,13.17397022
Madagascar,MDG,2012,0.3556196228910955,97.13,57.242961562924,12.93699551
Mexico,MEX,2012,0.11950503746264336,97.48,976.112779671033,10.65864182
Montenegro,MNE,2012,0.10975105214172486,92.22,1126.42214768253,11.60591507
Mongolia,MNG,2012,0.24347605484027357,97.84,397.852535747013,6.50338697
Mauritius,MUS,2012,0.15311392975150748,94.41,709.137725521315,8.31904316
Nigeria,NGA,2012,0.43181777720294784,83.12,159.705271406325,3.66798377
Peru,PER,2012,0.13189219424976276,88.28999999999999,510.377265584211,12.24156475
Philippines,PHL,2012,0.262119770286884,93.87,254.563194022443,6.20142746
Poland,POL,2012,0.12643087590127638,86.07,1477.89280512492,10.07476521
Romania,ROU,2012,0.13257813554346187,88.01,891.506628679956,9.60762787
Russian Federation,RUS,2012,0.1378272766524455,96.95,1190.65379224731,9.24172211
Slovenia,SVN,2012,0.10224618864474852,95.83,2533.16029226746,12.45778847
Thailand,THA,2012,0.13105828056763535,97.48,514.935772168288,12.64099789
Turkiye,TUR,2012,0.12356364321133573,96.94,916.517323310264,10.30854511
Uganda,UGA,2012,0.298216492854249,84.26,137.743790303745,7.05044317
Ukraine,UKR,2012,0.1667137806395726,92.31,654.561052533931,7.64040852
United States,USA,2012,0.06485368751717348,95.01,8262.29308300491,19.64053917
Viet Nam,VNM,2012,0.18557051698112711,90.86,318.953561520804,9.5150404
Afghanistan,AFG,2013,0.7175839173719359,85.37,184.226283879341,1.77506959
Armenia,ARM,2013,0.22034039741530884,83.95,1009.29482915641,5.78087997
Burundi,BDI,2013,0.5922586977121705,96.71,59.3087631704916,4.43170166
Belarus,BLR,2013,0.14567359784806191,92.98,1080.54208098632,8.74394131
Bolivia,BOL,2013,0.17873707626115215,89.92,367.351171499099,9.20546436
Switzerland,CHE,2013,0.12067577560993079,92.5,6530.66238112341,10.55523682
China,CHN,2013,0.14412660518210108,81.15,563.056307637782,9.41684246
Czechia,CZE,2013,0.09520266817750785,97.73,2309.5387577344,14.84314823
Ecuador,ECU,2013,0.154178277165544,89.69,765.689002022544,8.26161385
Spain,ESP,2013,0.091765838126741,94.07,2973.0430342622,13.88056183
United Kingdom,GBR,2013,0.12586683772561819,98.36,3993.16150484047,18.97663307
Georgia,GEO,2013,0.18590679049790604,75.39,843.653328927762,6.85161304
Haiti,HTI,2013,0.5386723578880338,88.46000000000001,124.901867518483,2.99846768
Indonesia,IDN,2013,0.29842421274407843,96.26,283.090364901469,4.34042978
"Iran, Islamic Rep.",IRN,2013,0.08703119370196588,84.19,892.215673040316,16.34275436
Israel,ISR,2013,0.11673164172021595,89.16,2514.02722792017,10.91187763
Japan,JPN,2013,0.057328761435609187,90.9,4196.74867143611,22.21854019
Kazakhstan,KAZ,2013,0.22793606101122918,98.19,632.541101474376,9.324193
"Korea, Rep.",KOR,2013,0.11051942276824228,87.69,2190.77860540843,11.52522659
Lao PDR,LAO,2013,0.5438637138004984,86.51,125.310530168583,2.94007111
Luxembourg,LUX,2013,0.11963150463722584,96.67,5346.19664668479,10.64737415
Latvia,LVA,2013,0.15126578923721742,81.96000000000001,1217.72892723867,8.42068386
Morocco,MAR,2013,0.21282846282707807,86.6,401.27846681529,6.00545788
Moldova,MDA,2013,0.12301340529973112,83.95,580.869960702299,12.49917507
Montenegro,MNE,2013,0.11920723260082637,90.87,1235.67971186631,10.68526936
Malawi,MWI,2013,0.30297307384517624,93.38,123.972172016742,7.15567255
Malaysia,MYS,2013,0.4730712545742307,98.9,825.146980637971,6.81631851
Nepal,NPL,2013,0.3996424445190149,89.69,123.069881376699,4.88382769
Pakistan,PAK,2013,0.5593013558041693,94.39,100.862315440971,3.24930596
Peru,PER,2013,0.12850870111707513,89.53,537.124552732904,12.31632423
Poland,POL,2013,0.12139105048983038,86.71000000000001,1575.0455734278,10.49304199
Romania,ROU,2013,0.11056235743659458,87.45,1026.13185618891,11.520751
Russian Federation,RUS,2013,0.1392552444018159,95.16,1314.77490035272,9.14695454
Rwanda,RWA,2013,0.3933189536342719,98.37,102.444239012266,8.30411816
Saudi Arabia,SAU,2013,0.25711215827632433,98.27,2655.67011143147,8.74786663
Singapore,SGP,2013,0.09123408522103345,90.99,3067.23108647111,13.96146393
Serbia,SRB,2013,0.09668181762010421,90.97,1359.00886915427,13.17477703
Seychelles,SYC,2013,0.15034910803826995,97.44,832.788647411511,8.47202492
Thailand,THA,2013,0.13323834998348086,97.8,525.427084250664,12.16323185
Tajikistan,TJK,2013,0.27464328077827854,92.43,191.949695449078,6.86730862
Turkiye,TUR,2013,0.1253476152281071,96.36,974.66536298297,10.16183186
Ukraine,UKR,2013,0.18341606789181752,92.79,728.5452748612,6.94465542
United States,USA,2013,0.06255735786195261,95.23,8412.25161694737,20.36149597
Armenia,ARM,2014,0.20298143800549348,80.53,1021.96694214014,6.27526045
Burkina Faso,BFA,2014,0.3910975873984312,96.87,83.0704098408653,7.77367115
Belarus,BLR,2014,0.14666495189284606,93.53,1023.12317355307,8.68483829
Bolivia,BOL,2014,0.17185420636185986,93.75,415.513214249279,8.95201874
Canada,CAN,2014,0.06714646705300245,96.5,4678.0342602899,18.96989441
Switzerland,CHE,2014,0.11801144739252592,91.3,6768.53336961043,10.79354095
Cote d'Ivoire,CIV,2014,0.36099251635333957,87.57,152.132339320008,5.11125422
Cameroon,CMR,2014,0.5026292850809821,89.28999999999999,148.577059314443,2.9397316
Comoros,COM,2014,0.4290095956417503,91.19,153.886821992236,3.81965494
Czechia,CZE,2014,0.11720896360611287,97.95,2471.6316360658,14.96242809
Spain,ESP,2014,0.09037980928900419,93.61,3087.21593037643,14.09342861
United Kingdom,GBR,2014,0.09258346091067181,97.97,4118.59961759167,19.27662277
Guatemala,GTM,2014,0.11249689125748812,88.55,485.020915257109,16.46030045
Indonesia,IDN,2014,0.26167740867009553,95.62,298.350836609965,5.40550184
"Iran, Islamic Rep.",IRN,2014,0.0671716160898788,84.03999999999999,1050.12262271797,23.14384651
Japan,JPN,2014,0.05643197614454738,90.9,4236.89480951135,22.57162476
Kazakhstan,KAZ,2014,0.19328972922595908,98.07,712.678284811402,10.03429031
Cambodia,KHM,2014,0.3003664622613279,86.84,181.505816559127,6.16770315
"Korea, Rep.",KOR,2014,0.10851006424210306,87.15,2322.1120535281,11.73864746
Liberia,LBR,2014,0.5778881967592286,77.67,134.373041564772,2.46118927
Luxembourg,LUX,2014,0.1173568820399324,97.03,5573.94465329028,10.8537426
Latvia,LVA,2014,0.15208225326547445,81.16,1296.14950056518,8.37547684
Moldova,MDA,2014,0.11927549187138567,83.66,606.256565287148,12.75728226
Mexico,MEX,2014,0.12311904155804818,97.38,1007.54661974902,10.34577084
Mali,MLI,2014,0.4909955717993223,96.54,82.346286844008,4.45473289
Montenegro,MNE,2014,0.11596886981801596,91.14,1211.21894951398,10.98364925
Mongolia,MNG,2014,0.17731317436666483,96.96,466.776719046787,7.48502493
Mozambique,MOZ,2014,0.6292894923709013,98.39,72.7491636302105,4.31728172
Mauritania,MRT,2014,0.3706804533122443,88.34,134.014205568576,5.24069929
Nicaragua,NIC,2014,0.1173352677666168,75.27,404.262174316513,16.91161156
Nepal,NPL,2014,0.3580089504388583,89.8,147.250089359703,5.26823664
Peru,PER,2014,0.12059908553828098,90.83,573.868653766108,13.09590244
Poland,POL,2014,0.12164654384372996,86.46000000000001,1626.76685300068,10.47100353
Russian Federation,RUS,2014,0.13899183282782074,95.13,1345.72476034453,9.16428947
Sudan,SDN,2014,0.18963688025835074,87.53999999999999,241.838955768538,10.61807156
Thailand,THA,2014,0.12925715505880964,97.86,566.132021162177,12.66222954
Tajikistan,TJK,2014,0.2487736892579212,91.58,212.930415363976,7.56245518
Timor-Leste,TLS,2014,0.3695062428167459,97.39,217.407250451264,3.71855545
Trinidad and Tobago,TTO,2014,0.17040751622831674,96.12,1477.67273285456,7.47479582
Turkiye,TUR,2014,0.1237859571824457,96.31,1031.17203598621,10.29003143
Ukraine,UKR,2014,0.16501314544821521,92.24,717.734371300855,7.71915102
United States,USA,2014,0.059303723901896144,95.1,8796.33933361209,21.47860718
Viet Nam,VNM,2014,0.18506644935519012,90.18,342.281132872247,9.12324142
"Yemen, Rep.",YEM,2014,0.4620622634200252,84.17,181.918965324669,2.82031083
South Africa,ZAF,2014,0.2234483836727702,98.97,1051.53110465942,14.9161272
Armenia,ARM,2015,0.20829080450606804,77.57,1015.35194765081,6.11530304
Australia,AUS,2015,0.06964624777269014,97.53,4760.54357572354,18.28901672
Benin,BEN,2015,0.6181080733738049,94.45,74.3508582501171,3.25478005
Bulgaria,BGR,2015,0.12446670183949417,86.93,1388.45076597855,10.23375225
Bahrain,BHR,2015,0.14366820706557074,95.12,2283.39810616744,8.8659935
Bosnia and Herzegovina,BIH,2015,0.08500752661088858,91.82,1120.60829265156,14.9841013
Belarus,BLR,2015,0.14431288032483938,91.68,1096.81250685851,8.82638741
Bolivia,BOL,2015,0.15589204341833157,93.98,468.504622088813,9.67435074
Botswana,BWA,2015,0.12229023687556319,95.68,863.173293373375,10.41588783
Canada,CAN,2015,0.0668005186927493,96.7,4773.7481512308,19.06813622
Switzerland,CHE,2015,0.11659248800827247,92.05,7166.58637587459,10.92490101
Cyprus,CYP,2015,0.19213499247204913,85.26,2136.11670471907,6.62951279
Czechia,CZE,2015,0.10732113075927716,97.84,2489.06836173485,14.75402832
"Egypt, Arab Rep.",EGY,2015,0.2518321970449875,68.78,581.864496371668,5.05797672
Spain,ESP,2015,0.08622480133006938,92.98,3233.04254906521,14.77256393
Ethiopia,ETH,2015,0.5906583976776831,97.88,62.4177160410784,5.57211685
Georgia,GEO,2015,0.1325650163693095,70.94,1043.96680383389,9.60857868
"Gambia, The",GMB,2015,0.9056722948589004,99.8,63.2149503666416,5.0990448
Hungary,HUN,2015,0.1381281307701194,87.52,1842.37776890944,9.2215929
Indonesia,IDN,2015,0.23823270458434567,96.39,293.233792506128,6.57872438
"Iran, Islamic Rep.",IRN,2015,0.060753599658742,82.97,1147.52076688832,25.84053993
Israel,ISR,2015,0.10934839338080742,88.37,2620.64548850889,11.64865208
Japan,JPN,2015,0.055021406660595955,90.8,4392.67629747452,23.15028763
Kazakhstan,KAZ,2015,0.1517328762781698,97.46,683.639620397393,8.39476204
Kenya,KEN,2015,0.2529176929127914,94.81,175.250024188806,8.07448006
"Korea, Rep.",KOR,2015,0.10512700248033616,86.49,2573.42287690324,12.11640549
Luxembourg,LUX,2015,0.11977904277567591,96.65,5546.68241910198,10.63425922
Latvia,LVA,2015,0.14837835469976074,80.58,1405.77567653213,8.5845499
Moldova,MDA,2015,0.12037213647141633,81.51,623.654913006427,12.21473503
Mali,MLI,2015,0.5521671196654934,97.87,80.5693365319561,4.39033413
Malta,MLT,2015,0.09106837921876704,84.06,3380.96255732967,13.9868679
Myanmar,MMR,2015,0.3139750478384119,86.18,231.926060209617,4.81628418
Montenegro,MNE,2015,0.10947850027964393,89.73,1460.07615605329,11.63480854
Namibia,NAM,2015,0.20843650972299638,98.48,1044.60998277259,12.35063553
Nigeria,NGA,2015,0.326171308861364,81.47,185.883651818011,5.33124638
Nepal,NPL,2015,0.3516169105741871,90.16,161.650878659451,5.1459527
Pakistan,PAK,2015,0.48344727574848184,95.53,111.779544365698,3.85042071
Peru,PER,2015,0.11797778496384415,91.74,578.203049484522,13.54340839
Philippines,PHL,2015,0.21625411820843027,93.69,268.757499478344,8.25687599
Poland,POL,2015,0.11977401585864661,85.23,1717.35929009022,10.63470554
El Salvador,SLV,2015,0.0954895036280488,97.7,694.855934432273,17.73853302
Serbia,SRB,2015,0.10687700476131527,91.95,1312.5111832535,11.91801167
Slovak Republic,SVK,2015,0.10589051606788459,97.35,2033.76661924823,12.02904129
Slovenia,SVN,2015,0.10300721395181159,97.49,2689.42033520024,12.36574936
Togo,TGO,2015,0.4606881399859551,73.55,117.430109041544,4.03825331
Thailand,THA,2015,0.16163200356382285,98.12,608.321119856769,12.47859097
Tunisia,TUN,2015,0.11633843947186004,83.26,669.961007011244,12.1791687
Turkiye,TUR,2015,0.128558571502749,96.49,1040.8461041687,9.90802383
Ukraine,UKR,2015,0.1486458214267007,92.87,733.095386435762,8.56910324
United States,USA,2015,0.05707300156577811,95.6,9200.93133248374,22.3181076
Zambia,ZMB,2015,0.5943568633936792,99.72,147.84147758589,7.56145144
Afghanistan,AFG,2016,0.5949083048648223,76.16,261.566866928026,2.14110541
Armenia,ARM,2016,0.21041569678769032,80.71000000000001,1078.44064546615,6.05354738
Bangladesh,BGD,2016,0.46729747942941907,75.58,109.412957923441,4.09935808
Bulgaria,BGR,2016,0.10769223636096416,77.71000000000001,1537.63886097561,11.82779217
Belarus,BLR,2016,0.12358799648003926,90.47,1050.702270065,10.30651379
Barbados,BRB,2016,0.1371863520459109,83.63,1115.96201394759,9.28489876
Canada,CAN,2016,0.06717790237841585,96.6,5103.64665868687,18.96101761
Switzerland,CHE,2016,0.11397660329789679,92.85,7543.55137038756,11.17563915
Chile,CHL,2016,0.07604162017149953,85.4,1990.21504920164,16.75084496
Colombia,COL,2016,0.07683707903330529,91.81,1056.38520605909,17.65917969
Spain,ESP,2016,0.08437386755177669,92.72,3343.15398260259,15.09663391
Finland,FIN,2016,0.09536384040391509,93.28,4213.80738451905,13.35685921
United Kingdom,GBR,2016,0.08477587773927843,97.91,4348.86937179224,19.95613861
Georgia,GEO,2016,0.12334863056364677,69.26,1165.1821085307,10.32651424
Ghana,GHA,2016,0.4387640043992873,98.67,169.893855002895,6.53767872
Greece,GRC,2016,0.14459901194196093,83.11,2322.72643625741,8.80892181
Hungary,HUN,2016,0.12598664962741676,88.09,1959.38089676645,10.11028862
Indonesia,IDN,2016,0.2062731066180144,95.69,310.081437615651,8.12968636
"Iran, Islamic Rep.",IRN,2016,0.06318879464689649,84.22,1137.13457356271,24.21533966
Japan,JPN,2016,0.05495863907194482,90.6,4324.3399171434,23.17672729
Kyrgyz Republic,KGZ,2016,0.2395456684545082,96.53,298.447210734546,6.41580772
"Korea, Rep.",KOR,2016,0.1003331822707873,86.05,2760.95388600378,12.69531536
Liberia,LBR,2016,0.4196241262513075,93.25,157.762615323847,3.89701653
St. Lucia,LCA,2016,0.1495760861974983,93.83,690.469941850936,8.51580906
Sri Lanka,LKA,2016,0.1677976000372767,94.56,458.012241088255,8.56482697
Luxembourg,LUX,2016,0.11913292017249531,96.48,5806.30467269822,10.69193459
Latvia,LVA,2016,0.13947173864291373,78.59,1631.07362884453,9.13275623
Moldova,MDA,2016,0.12067004444029211,82.85,620.854217678566,12.20803356
Maldives,MDV,2016,0.06450047670806318,89.73,1920.75895112192,19.74809265
Mexico,MEX,2016,0.24428212999795293,98.46,1082.62991948582,10.41155815
Mali,MLI,2016,0.5239183333582035,98.05,80.0365339758319,5.43063307
Mongolia,MNG,2016,0.19711637516578784,95.51,489.036877585581,6.46197653
Malaysia,MYS,2016,0.22910611334737732,98.04,935.790627376657,8.26288128
Nepal,NPL,2016,0.3446711095510324,89.34,161.418749208597,5.31455946
Peru,PER,2016,0.11079300617381878,91.53999999999999,604.265407844917,14.63433075
Poland,POL,2016,0.11635347546212385,84.96000000000001,1856.86220963737,10.94734287
West Bank and Gaza,PSE,2016,0.156391031856007,91.0,514.542791976022,8.7594099
Romania,ROU,2016,0.11157984466129146,86.58,1210.83316276544,11.41569424
